id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution,decision
7418,no_match,llm-no,"LLM דחה (0.85): תיקייה סגורה קבועית (CLOSED_PERMANENTLY) - המקום אינו פעיל עוד. אמנם השם וסוג העסק תואמים, והכתובת בTimes Square Center קרובה, אך סטטוס הסגירה הקבועית מצביע שזה כבר לא אותו מעסק פעיל שלנו במסד הנתונים.",Butcher's Burger,"Times Square Center, Sheikh Zayed Rd Dubai",Dubai,UAE,AE,25.0742823,55.1885387,ChIJyV0M8YxrXz4RP-DCvsgiH9M,Butcher's Burgers Dubai,Times Square Center - 4B St - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,25.1395254,55.2200619,CLOSED_PERMANENTLY,restaurant,restaurant;hamburger_restaurant;fast_food_restaurant;american_restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15212916311870070847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,058 559 5118,4.1,64,,yes,places/ChIJyV0M8YxrXz4RP-DCvsgiH9M/photos/AaVGc3nICR6bF-DTlcUYPLg4E-Xj71lABh-y0qUlJNxv0HIlOXl7HlvMHnIyBbuV8T36MU7T2xtyUbAwv0aNqv6id6jlNbBvSQTLJMMrptycaWJIP7TA9lxlqLLJlHFxeHvrrTDYCw1RCe1JyV2PIZiR5ncL8AfBr8f7xXMwPx3_PGp16cWL8oOY4jhs5nueni9fC1VIAWWWiJyJfdMyFighwKFUdhDg_2hkTjNQAcA-IHR710xdzi0be9ILxKIyNLWJc3Vy66XmsYw-bWuSMy-eEH60bpWFRO0Pre2ze4lijUjNv5ygdrSPR8Ze4Qa92YVrx2z-pic0MchFyZ-NhTyyO3QYuID56FrI_Dmfq_lFvD3CyBiQhKh7llCf2k0FQrX8KgsUb83fbbRGdYvo8IXp_IMA65LwK-RdUyPri20F96CYzw,Butcher's Burgers Dubai,apply_google_shadow
7419,verified,llm-yes,"LLM אישר (0.92): שם ייחודי זהה (The Kosher Place), אותו מלון (Jumeirah Creekside Hotel), אותו עיר (דובאי). הכתובת תואמת למרות הבדלים בעיצוב. הסטטוס 'סגור זמנית' לא משנה את הזהות הפיזית של המקום.",The kosher place Dubaï,Jumeirah creekside hotel Dubai,Dubai,UAE,AE,25.0742823,55.1885387,ChIJ-ebd-phdXz4RMbnp5qMPiqU,The Kosher Place,Jumeirah Creekside Hotel - شارع الرباط - القرهود - دبي - United Arab Emirates,25.242643299999997,55.3412076,CLOSED_TEMPORARILY,restaurant,hotel;lodging;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=11928363759672342833&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,050 229 0973,3.8,363,,yes,places/ChIJ-ebd-phdXz4RMbnp5qMPiqU/photos/AaVGc3m9GtrQ2j036HdIzJGESMttaPAPDj8DWY3R_TI4XFnXW4YjkOr4WcILNKJ9NxO3hJckrUL5z3gD6U27M8j1gjaa4dOuH5Ls1x2vbguriOFiyKiAF-U3uKwsx46zJ2vkYgOVr2I5qGoFtDqCZUfWTDEqJdykaTF9jd5W7a8YdekFHBKn0O9ZH09PsAIqUaD-kRwD8VdNI5rIyuXOgZwWXhzg7zoj-K91cn9ejV9v_Jf98XMM_tY5GC1-ZH0-VA8DCleSSN9ya3_TK-FOIm_jS95WtILTryJtg_muCddeKd8JV2tn_UZ0plswV3EnaT7q0aSG7KcMLB0puiI8czug9C8fuBC-Czn1b6pce5r4rkUD6wFdjkJy8GzunYF4ecAZjI2jP0TU9O7_935670Rg3_tSwQ3wI8GIbkp-ghktXFSx4-m_,Avrumi Stein,
7420,verified,llm-yes,"LLM אישר (0.85): שם ייחודי זהה (Café Bibi), שניהם במזון בדובאי, אותו רחוב (Sheikh Zayed), מיקומים קרובים במרכז קניות. ההבדל בכתובת (Entrance to mall vs Mazaya Centre) אולי שיבוט של אותו המקום או Google עדכן יותר",Café Bibi Dubaï,Entrance to the mall-  160 Sheikh Zayed Road Dubai,Dubai,UAE,AE,25.0742823,55.1885387,ChIJczYrooNDXz4RCD1V8bnMSnE,Cafe Bibi,Mazaya Centre - Sheikh Zayed Collector Rd - Al Wasl - Dubai - United Arab Emirates,25.199071699999998,55.265140499999994,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=8163562373552356616&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,050 753 5770,3.7,608,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 5:30 PM | Saturday: 7:30 PM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,yes,places/ChIJczYrooNDXz4RCD1V8bnMSnE/photos/AaVGc3n7WVMRbzWPD5qOwLWj78LxW11iOIqktNRZzQHmluIll9s8VPgnnRwwNAsd1kld3kVog8HRVz3AUSm386TDwS6BpgAjVnpf4rDkqEB53WK8ol4B2m-k77FKnEgkYjJxPaqZwQo7qgbzr49J3DmNZknj1aDx56Mimg0DNTW5JMtLHWhrA6GWf64ME1_Lk3316oQsYwUdNMKqoABbCjlocHrJwO6XmTQREEONaAF1-x4PMfPdFda4-hCmcPTKpanypyPMUlLIUKkQhhCYokn81cUU_RSBXCfJEL-a_Hdlv-FezK9OmaIn-hjLpYZu_22bEufADIIfkf2WYHYcQxUm5QaCt0frsT9zAlWI8m_u-uHvec8BGppJ8CDLcUO8ibEfGrEkdhNJpd0vjc4b-MnPzBeH0ztXtBQ6MjK3Q-sGqQHaUA,Avraham Zaks,
7421,verified,rules-yes,unique name matches + same city,Kikkos,"The Bay Tower, Business Bay Dubai",Dubai,UAE,AE,25.0742823,55.1885387,ChIJW_2cCCdpXz4RyeLL7-hnwns,Kikkos Sushi&Meat,"SHOP02-G, The bay tower - Business Bay - Dubai - United Arab Emirates",25.1908885,55.290987599999994,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=8917804462300193481&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,04 354 7358,4.7,65,Monday: 2:00 PM – 12:00 AM | Tuesday: 2:00 PM – 12:00 AM | Wednesday: 2:00 PM – 12:00 AM | Thursday: 2:00 PM – 12:00 AM | Friday: Closed | Saturday: 8:30 PM – 1:00 AM | Sunday: 2:00 PM – 12:00 AM,yes,places/ChIJW_2cCCdpXz4RyeLL7-hnwns/photos/AaVGc3kuO_jlUbNsRq6oGteyLJ0tkZy2kCBma0PI2TE7ufRfVSuMsspPXadnlDE8-jkQgabHlUCfkLKKGmaGV3AhsjPZjsLzmHjWevTt1jpj7Po1EkhKTuzM0t4wqV9LF2ewE-YbuA_ZsSv_ICRQ4AL12KMYrsgRzPk4hnPRIauBTllYU36UkpaF6RbIsmrbzwzEZZ474l0z_MJaFIQPpwIcjpaB60gKKMIHzOsMNvJG5REjh1bTJyz0KvnbL07zmkzo8p4zjyZS334TNzFK5SrniX-sPzF3JlNTYalVNxTbiMO_2TOWfweaBnt3fA8Gxv98dbXOkhz9et9BQ5UkUWLRLOsGzS0PqXwz88dMtChR5ro0iC0tH-KzI410u8DE9qYqYzf4XQAmIgbhRd2FeHLejLDDPvA2YUfC5LKnFR_DKZ9DzSB41hFknEExhbsbB0GZ,Kikkos Sushi&Meat,
7422,verified,llm-yes,"LLM אישר (0.95): Same unique restaurant name (Mosaïca/Mosaica - spelling variant), identical location (Sofitel Downtown 31st Floor, Burj Khalifa, Dubai). Address match is clear despite formatting differences. Google has more complete address details. Restaurant operational status confirmed.",Mosaïca,Sofitel Downtown – 31st Dubai,Dubai,UAE,AE,25.0742823,55.1885387,ChIJ1-Q9ra9DXz4RNot7kgQlCe0,Mosaica Restaurant & Catering,Sofitel Downtown - 31st Floor - Burj Khalifa - Dubai - United Arab Emirates,25.199864500000004,55.2691549,OPERATIONAL,restaurant,restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=17080223763346983734&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,054 511 3322,4.5,669,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 4:00 PM | Saturday: Closed | Sunday: 12:00 – 11:00 PM,yes,places/ChIJ1-Q9ra9DXz4RNot7kgQlCe0/photos/AaVGc3mZ3EUrLART5948R_JR8yZBo1Bg7jA0AQ86-BFCIl1r8xetmwHTEv_MoTFCEApfcVDn984uMCdSeeKOouv9BJJeWdOlm-dwbUAxgrfJ97IdhOriUIYGyLepx1tm94qrh-VeclHGg3Sek6q8bCEVA-_epu2thXUuNFyGNGPsbWCsj2FLOGa7GSz2bYXWz-azKEGxi5_AjBcnXg6IyGhE63FXXxSDUmtm8s7hyg556b2XWcSLzCCEJKlqVMwCLTb7Y0iuqFCQt0zUcwILdFxtrHw_ypNhIYJmzFv8EhhpxW34iE6bQMRPVGNeRIVkwOpVFcFdmu456Mc7dagt4xq_dE648ZRHGQCPxFuFjaP6AO_l93AIEp0k441Et7mtvw5AeJ-DZiYVygd8j1gffU6nG3NS90efBwB2AXCtCik_hIuKwh-p,Mosaica Restaurant & Catering,
7423,verified,llm-yes,"LLM אישר (0.92): Unique restaurant name 'Mul Hayam' (מול הים - Hebrew: 'facing the sea'), same city Dubai, same neighborhood Umm Suqeim. Google address (Al Yazzaf St, Umm Suqeim Second) is more precise than our database entry (Al Souq mall). Both describe kosher Israeli restaurant. Distance discrepancy likely due to coordinate precision difference, not different locations.",Mul Hayam,Umm Suqeim - Al Souq mall Dubai,Dubai,UAE,AE,25.0742823,55.1885387,ChIJ7-Z0-Z5rXz4R5ZHkaijYp5Q,Mul Hayam - Kosher Israeli restaurant,33 - 3 Al Yazzaf St - Umm Suqeim Second - Umm Suqeim - Dubai - United Arab Emirates,25.152831,55.1987789,OPERATIONAL,restaurant,israeli_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=10711767906827669989&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,3.2,658,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 10:00 AM – 2:00 PM | Saturday: Closed | Sunday: 12:00 – 9:00 PM,yes,places/ChIJ7-Z0-Z5rXz4R5ZHkaijYp5Q/photos/AaVGc3my3oULpH5qKuhGxGQOWQltoP3W93GXvV3LZqCLCWx1dnwjsVf3MOIk9TpYHDAmeTq1-u9PjZjYWftUd5zFS_hq27Kw0NcEaR2CWLkTZeC8DacEUR2LAag7OO4TE6HLiO1daNHUgQsFNzTuBT8lhL1Qj-LK6kKpgF-C4ZxsygYkwcK9V6OBYNnkVQT1ETHci2kVWLEJ7B6eyra2cRgnvGg2lqurG7qyMi-3sssbxYdX-pwvNadWpOlHfXWmVQwXDb9lUMRXrdrcA9Y-bTtbbvBP2DsKmQSvOLz5GIobgd4qN8xhDTT_O6xPKChNRYvxRyhRaQDv1_ty0AfmInjAvWs5h1RIX1WbUsqEbmpVBoxJaq5RRpj3QR4VVplyrsEmh3HiOKMEY4MGRbVtKHOTDnfzfsh-3Epk1RsY7RYifHU9U-xT,רחלי הניג,
7424,verified,llm-yes,"LLM אישר (0.92): Unique restaurant name 'Sushi K' matches exactly. Both are sushi restaurants in Dubai, UAE. Address mismatch (A only lists 'Dubai' city-level, B has specific Al Quoz location) is explained by A having incomplete/generic address data. Google's detailed address is more reliable. Operational status confirms active business.",SUSHI K Dubaï,Dubai,Dubai,UAE,AE,25.0742823,55.1885387,ChIJOUukE3dpXz4RrvuF2-YNhoY,Sushi K,"Al Quoz 3 St 9b - Warehouse 6, Building 1 - القوز الأولى - القوز - دبي - United Arab Emirates",25.176691299999998,55.251515899999994,OPERATIONAL,sushi_restaurant,sushi_restaurant;japanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=9693450533138201518&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,056 446 7472,,,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 2:00 PM | Saturday: Closed | Sunday: 10:00 AM – 8:00 PM,yes,places/ChIJOUukE3dpXz4RrvuF2-YNhoY/photos/AaVGc3nSdJphB96U67FFvldRAKWrqDsMxDwT81iJvjnBDiEadiCJGTdpYjGjrl9OsX0QiYXLjjXz2yYSfMbgsV0EOxRD21h1UR3cc1XNju2qIxIOew_nmIABuJjMUcGSrspgKFskVX9DFhwBtKP5FLZggNE0ViE3EGwvp621r1GDz2GvepGyz0ZK4cZ_aCKnC_UkRuuShdK53FWpsChOYR6cDH9LiKWNfzuId51raXlXUMmHaNQj-ZIfOKg67H0PfgNvH342xpuPoThLaMOB7Tx8b4UNBDY4YudiflOYKvVBPCXs32qIz2C3AL_BBsWhzQq2I01Va_mHQ_J2_sSlfa1cfV8zxJxI789_Go6hGGepnsUm08y0TH0dvyfXHaqRFmGAZt0tnol4DMXK0adEiIemFCKGAUvNxJySugOLM4wF7U1EMOt9,Sushi K,
7425,no_match,llm-no,"LLM דחה (0.95): B is an engineering/manufacturing company (supplier, consultant, manufacturer), not a kosher restaurant. A is a restaurant on the 37th floor of a hotel; B is at the airport free zone. Different business types, different locations, different purposes.",T.L.V.,The H Dubai Hotel  37 floor Sheikh Zaid Road 1 Dubaï,Dubai,UAE,AE,25.0742823,55.1885387,ChIJ1XXKORddXz4RWxCEVZO66D4,TLV ENGINEERING FZCO,"9W, B163 - Dubai Int'l Airport - Dubai Airport Free Zone - Dubai - United Arab Emirates",25.2631315,55.3709323,OPERATIONAL,manufacturer,supplier;consultant;manufacturer;service;point_of_interest;establishment,https://maps.google.com/?cid=4533078166906081371&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,,Monday: 8:30 AM – 5:30 PM | Tuesday: 8:30 AM – 5:30 PM | Wednesday: 8:30 AM – 5:30 PM | Thursday: 8:30 AM – 5:30 PM | Friday: 8:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJ1XXKORddXz4RWxCEVZO66D4/photos/AaVGc3nM4Rdvvv2cFA5dpJWXUm1F-VMtWmgA7D8U69vQ5InlbNEkn_8MaIMMXZXi6U9B2etiJ40JRaB3ySWj6-snVJCnWBKp8NlgEevcf6_RvOE8wPAaOF0kBNB_HuhALwu8QC55e7yWLcDDpgZDtdA47USzLx79v5dypat0YWmwxZoLFadyxECSiopg94IJ5VfEHqbnrx5LFkHYtb3wUkbE0c2yZdSSF4EBlzQFJ209ooK3hgDG24EWNu2GhxOcdfmMGXLSo103ewiIkSK24p0GSbw1-pjs9ZSBERYncXUBTUw5ubpyu39SXCn9kdneL8YwReuntvO4dQ4IBQBezYCnDcNO_2Xi5TyRXbnrPQHf1pzfJpCXy1AyrYz3J_7AarTwFxM17Gp7A3eaSRn_bw1cmsihvWODp8OZ5vw3g3iW-n8,TLV ENGINEERING FZCO,
7426,no_match,llm-no,"LLM דחה (0.95): שם דומה אך מקום שונה לגמרי: A בדובאי (Ritz-Carlton Venetian Village), B באבו דאבי (Al Rawdah). מרחק של 102 ק״מ. בנוסף B סגור קבועות. סניפים שונים או עסקים שונים.",The Kosher Place à Abu Dhabi - Dubaï,Venetian Village - Ritz-Carlton Dubai,Dubai,UAE,AE,25.0742823,55.1885387,ChIJA-__TtFpXj4RyTZDd1HSANc,The Kosher Place Abu Dhabi,Abu Dhabi - Al Rawdah - W65 - Abu Dhabi - United Arab Emirates,24.410299199999997,54.4870679,CLOSED_PERMANENTLY,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15492613965489583817&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,4.1,100,,yes,places/ChIJA-__TtFpXj4RyTZDd1HSANc/photos/AaVGc3lK6qQYdAPP0K67KA0YFt64NKH1CSACA10THH7NKPmU9bJGAyreZzXEMrUwy_4S3GoGC8Mh0pKObxN3w2YX_vel9IZPJ13Z9DcfJNgsdj5Cn7AXAIx8QOGH7arKqZqX1VOM4RgwtL3I1dLprn1f1v6yQHEL01otHJ3EzrOXbLox1znpnZRIsuGAAJk8r2p5Kc9vYMH7PrYMCPG1lrvx1h0pRQOeRFCN4VyXLdQYn_LKNABYQg3vPUhp_LwqKKQkw7KRt1UQG3cKXm49foqmeJOgMR1ISCwEp4ZvDSWhBkcqKkkYREDHTwpJdAGW511ono1BMgZaZ9W7jd3V2apGfqXlNaKJ0R1cuRkMp6yV61X5tDyrpqU3IMV-mqqRBpZ4dM5zc6JtYHkMkHxoENM8bZtPzO39MhII57AOPJNKEPt8tKHG,The Kosher Place Abu Dhabi,
8454,verified,rules-yes,unique name matches + same city,The Kosher Place Dubai,"Jumeirah Creekside Hotel, Sheikh Rashid Road, Al Garhoud, Dubai, Dubai United Arab Emirates",Dubai,UAE,AE,25.0742823,55.1885387,ChIJRcbZaklDXz4RYlEphFBu5r0,Dubai,Dubai - United Arab Emirates,25.2048493,55.2707828,,,locality;political,https://maps.google.com/?cid=13683745809905570146&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,,,yes,places/ChIJRcbZaklDXz4RYlEphFBu5r0/photos/AaVGc3kudslcDfDDiRUiIyJu80ZceNZDQvkFvCvS1hOlTXG2XcBA-bhvJ6dhwTgBjUF4xT97-h1Ceh_AEVTcBE-ishf0jWZkYwua5FlFd2QCby40Gz819i2_FzcoY7jzEn_nw8a9N4tR0UCQQEbf_Q3Vx4SWg2bhDip6F5qKjmybEmvsDKh9rooQ7Ys7ZKA3QwBG9FHmSwpixLjUdfukoO-LqIq7bEYrO3fW25ysvoeQIrhLZBwqE2cBm30-ZI-Z_SGbGzQb4mG27aWFyqhWc2RZG5NZAo6Az3bRewTKJtlB2iP_Og8qiZCfTBTnIzDKYxLXhO2_P0-Q9PzvHAKvUHklq1n-HL_K4BnNk1PMTJIqjNsar4om6zfGMXfYqMrEybTtR7fVPeyNP3KKe0cRddJqBaK-8F_G60-ZXS1SByNJ3KU,Guido Douven,
